Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2	41	257	internal://	InSatisfiedInterests	0.8	0	2	0
2	41	257	internal://	InTimedOutInterests	0	0	0	0
2	41	257	internal://	OutSatisfiedInterests	0	0	0	0
2	41	257	internal://	OutTimedOutInterests	0	0	0	0
2	41	-1	all	SatisfiedInterests	0.8	0	2	0
2	41	-1	all	TimedOutInterests	0	0	0	0
2	42	1	internal://	InInterests	0	0	0	0
2	42	1	internal://	OutInterests	0	0	0	0
2	42	1	internal://	InData	0	0	0	0
2	42	1	internal://	OutData	0	0	0	0
2	42	1	internal://	InNacks	0	0	0	0
2	42	1	internal://	OutNacks	0	0	0	0
2	42	1	internal://	InSatisfiedInterests	0	0	0	0
2	42	1	internal://	InTimedOutInterests	0	0	0	0
2	42	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	42	1	internal://	OutTimedOutInterests	0	0	0	0
2	42	258	internal://	InInterests	0	0	0	0
2	42	258	internal://	OutInterests	0	0	0	0
2	42	258	internal://	InData	0	0	0	0
2	42	258	internal://	OutData	0	0	0	0
2	42	258	internal://	InNacks	0	0	0	0
2	42	258	internal://	OutNacks	0	0	0	0
2	42	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	42	258	internal://	InTimedOutInterests	0	0	0	0
2	42	258	internal://	OutSatisfiedInterests	0	0	0	0
2	42	258	internal://	OutTimedOutInterests	0	0	0	0
2	42	-1	all	SatisfiedInterests	0.8	0	2	0
2	42	-1	all	TimedOutInterests	0	0	0	0
2	43	1	internal://	InInterests	0	0	0	0
2	43	1	internal://	OutInterests	0	0	0	0
2	43	1	internal://	InData	0	0	0	0
2	43	1	internal://	OutData	0	0	0	0
2	43	1	internal://	InNacks	0	0	0	0
2	43	1	internal://	OutNacks	0	0	0	0
2	43	1	internal://	InSatisfiedInterests	0	0	0	0
2	43	1	internal://	InTimedOutInterests	0	0	0	0
2	43	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	43	1	internal://	OutTimedOutInterests	0	0	0	0
2	43	258	internal://	InInterests	0	0	0	0
2	43	258	internal://	OutInterests	0	0	0	0
2	43	258	internal://	InData	0	0	0	0
2	43	258	internal://	OutData	0	0	0	0
2	43	258	internal://	InNacks	0	0	0	0
2	43	258	internal://	OutNacks	0	0	0	0
2	43	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	43	258	internal://	InTimedOutInterests	0	0	0	0
2	43	258	internal://	OutSatisfiedInterests	0	0	0	0
2	43	258	internal://	OutTimedOutInterests	0	0	0	0
2	43	-1	all	SatisfiedInterests	0.8	0	2	0
2	43	-1	all	TimedOutInterests	0	0	0	0
2	44	1	internal://	InInterests	0	0	0	0
2	44	1	internal://	OutInterests	0	0	0	0
2	44	1	internal://	InData	0	0	0	0
2	44	1	internal://	OutData	0	0	0	0
2	44	1	internal://	InNacks	0	0	0	0
2	44	1	internal://	OutNacks	0	0	0	0
2	44	1	internal://	InSatisfiedInterests	0	0	0	0
2	44	1	internal://	InTimedOutInterests	0	0	0	0
2	44	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	44	1	internal://	OutTimedOutInterests	0	0	0	0
2	44	258	internal://	InInterests	0	0	0	0
2	44	258	internal://	OutInterests	0	0	0	0
2	44	258	internal://	InData	0	0	0	0
2	44	258	internal://	OutData	0	0	0	0
2	44	258	internal://	InNacks	0	0	0	0
2	44	258	internal://	OutNacks	0	0	0	0
2	44	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	44	258	internal://	InTimedOutInterests	0	0	0	0
2	44	258	internal://	OutSatisfiedInterests	0	0	0	0
2	44	258	internal://	OutTimedOutInterests	0	0	0	0
2	44	-1	all	SatisfiedInterests	0.8	0	2	0
2	44	-1	all	TimedOutInterests	0	0	0	0
2	45	1	internal://	InInterests	0	0	0	0
2	45	1	internal://	OutInterests	0	0	0	0
2	45	1	internal://	InData	0	0	0	0
2	45	1	internal://	OutData	0	0	0	0
2	45	1	internal://	InNacks	0	0	0	0
2	45	1	internal://	OutNacks	0	0	0	0
2	45	1	internal://	InSatisfiedInterests	0	0	0	0
2	45	1	internal://	InTimedOutInterests	0	0	0	0
2	45	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	45	1	internal://	OutTimedOutInterests	0	0	0	0
2	45	258	internal://	InInterests	0	0	0	0
2	45	258	internal://	OutInterests	0	0	0	0
2	45	258	internal://	InData	0	0	0	0
2	45	258	internal://	OutData	0	0	0	0
2	45	258	internal://	InNacks	0	0	0	0
2	45	258	internal://	OutNacks	0	0	0	0
2	45	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	45	258	internal://	InTimedOutInterests	0	0	0	0
2	45	258	internal://	OutSatisfiedInterests	0	0	0	0
2	45	258	internal://	OutTimedOutInterests	0	0	0	0
2	45	-1	all	SatisfiedInterests	0.8	0	2	0
2	45	-1	all	TimedOutInterests	0	0	0	0
2	46	1	internal://	InInterests	0	0	0	0
2	46	1	internal://	OutInterests	0	0	0	0
2	46	1	internal://	InData	0	0	0	0
2	46	1	internal://	OutData	0	0	0	0
2	46	1	internal://	InNacks	0	0	0	0
2	46	1	internal://	OutNacks	0	0	0	0
2	46	1	internal://	InSatisfiedInterests	0	0	0	0
2	46	1	internal://	InTimedOutInterests	0	0	0	0
2	46	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	46	1	internal://	OutTimedOutInterests	0	0	0	0
2	46	258	internal://	InInterests	0	0	0	0
2	46	258	internal://	OutInterests	0	0	0	0
2	46	258	internal://	InData	0	0	0	0
2	46	258	internal://	OutData	0	0	0	0
2	46	258	internal://	InNacks	0	0	0	0
2	46	258	internal://	OutNacks	0	0	0	0
2	46	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	46	258	internal://	InTimedOutInterests	0	0	0	0
2	46	258	internal://	OutSatisfiedInterests	0	0	0	0
2	46	258	internal://	OutTimedOutInterests	0	0	0	0
2	46	-1	all	SatisfiedInterests	0.8	0	2	0
2	46	-1	all	TimedOutInterests	0	0	0	0
2	47	1	internal://	InInterests	0	0	0	0
2	47	1	internal://	OutInterests	0	0	0	0
2	47	1	internal://	InData	0	0	0	0
2	47	1	internal://	OutData	0	0	0	0
2	47	1	internal://	InNacks	0	0	0	0
2	47	1	internal://	OutNacks	0	0	0	0
2	47	1	internal://	InSatisfiedInterests	0	0	0	0
2	47	1	internal://	InTimedOutInterests	0	0	0	0
2	47	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	47	1	internal://	OutTimedOutInterests	0	0	0	0
2	47	258	internal://	InInterests	0	0	0	0
2	47	258	internal://	OutInterests	0	0	0	0
2	47	258	internal://	InData	0	0	0	0
2	47	258	internal://	OutData	0	0	0	0
2	47	258	internal://	InNacks	0	0	0	0
2	47	258	internal://	OutNacks	0	0	0	0
2	47	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	47	258	internal://	InTimedOutInterests	0	0	0	0
2	47	258	internal://	OutSatisfiedInterests	0	0	0	0
2	47	258	internal://	OutTimedOutInterests	0	0	0	0
2	47	-1	all	SatisfiedInterests	0.8	0	2	0
2	47	-1	all	TimedOutInterests	0	0	0	0
2	48	1	internal://	InInterests	0	0	0	0
2	48	1	internal://	OutInterests	0	0	0	0
2	48	1	internal://	InData	0	0	0	0
2	48	1	internal://	OutData	0	0	0	0
2	48	1	internal://	InNacks	0	0	0	0
2	48	1	internal://	OutNacks	0	0	0	0
2	48	1	internal://	InSatisfiedInterests	0	0	0	0
2	48	1	internal://	InTimedOutInterests	0	0	0	0
2	48	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	48	1	internal://	OutTimedOutInterests	0	0	0	0
2	48	258	internal://	InInterests	0	0	0	0
2	48	258	internal://	OutInterests	0	0	0	0
2	48	258	internal://	InData	0	0	0	0
2	48	258	internal://	OutData	0	0	0	0
2	48	258	internal://	InNacks	0	0	0	0
2	48	258	internal://	OutNacks	0	0	0	0
2	48	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	48	258	internal://	InTimedOutInterests	0	0	0	0
2	48	258	internal://	OutSatisfiedInterests	0	0	0	0
2	48	258	internal://	OutTimedOutInterests	0	0	0	0
2	48	-1	all	SatisfiedInterests	0.8	0	2	0
2	48	-1	all	TimedOutInterests	0	0	0	0
2	49	1	internal://	InInterests	0	0	0	0
2	49	1	internal://	OutInterests	0	0	0	0
2	49	1	internal://	InData	0	0	0	0
2	49	1	internal://	OutData	0	0	0	0
2	49	1	internal://	InNacks	0	0	0	0
2	49	1	internal://	OutNacks	0	0	0	0
2	49	1	internal://	InSatisfiedInterests	0	0	0	0
2	49	1	internal://	InTimedOutInterests	0	0	0	0
2	49	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	49	1	internal://	OutTimedOutInterests	0	0	0	0
2	49	258	internal://	InInterests	0	0	0	0
2	49	258	internal://	OutInterests	0	0	0	0
2	49	258	internal://	InData	0	0	0	0
2	49	258	internal://	OutData	0	0	0	0
2	49	258	internal://	InNacks	0	0	0	0
2	49	258	internal://	OutNacks	0	0	0	0
2	49	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	49	258	internal://	InTimedOutInterests	0	0	0	0
2	49	258	internal://	OutSatisfiedInterests	0	0	0	0
2	49	258	internal://	OutTimedOutInterests	0	0	0	0
2	49	-1	all	SatisfiedInterests	0.8	0	2	0
2	49	-1	all	TimedOutInterests	0	0	0	0
2	50	1	internal://	InInterests	0	0	0	0
2	50	1	internal://	OutInterests	0	0	0	0
2	50	1	internal://	InData	0	0	0	0
2	50	1	internal://	OutData	0	0	0	0
2	50	1	internal://	InNacks	0	0	0	0
2	50	1	internal://	OutNacks	0	0	0	0
2	50	1	internal://	InSatisfiedInterests	0	0	0	0
2	50	1	internal://	InTimedOutInterests	0	0	0	0
2	50	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	50	1	internal://	OutTimedOutInterests	0	0	0	0
2	50	258	internal://	InInterests	0	0	0	0
2	50	258	internal://	OutInterests	0	0	0	0
2	50	258	internal://	InData	0	0	0	0
2	50	258	internal://	OutData	0	0	0	0
2	50	258	internal://	InNacks	0	0	0	0
2	50	258	internal://	OutNacks	0	0	0	0
2	50	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	50	258	internal://	InTimedOutInterests	0	0	0	0
2	50	258	internal://	OutSatisfiedInterests	0	0	0	0
2	50	258	internal://	OutTimedOutInterests	0	0	0	0
2	50	-1	all	SatisfiedInterests	0.8	0	2	0
2	50	-1	all	TimedOutInterests	0	0	0	0
2	51	1	internal://	InInterests	0	0	0	0
2	51	1	internal://	OutInterests	0	0	0	0
2	51	1	internal://	InData	0	0	0	0
2	51	1	internal://	OutData	0	0	0	0
2	51	1	internal://	InNacks	0	0	0	0
2	51	1	internal://	OutNacks	0	0	0	0
2	51	1	internal://	InSatisfiedInterests	0	0	0	0
2	51	1	internal://	InTimedOutInterests	0	0	0	0
2	51	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	51	1	internal://	OutTimedOutInterests	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	InInterests	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	OutInterests	8000.4	210.848	20001	527.119
2	51	256	netdev://[00:00:00:00:00:65]	InData	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	OutData	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	InNacks	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	OutNacks	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	InSatisfiedInterests	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	InTimedOutInterests	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	OutSatisfiedInterests	0	0	0	0
2	51	256	netdev://[00:00:00:00:00:65]	OutTimedOutInterests	0	0	0	0
2	51	257	internal://	InInterests	0	0	0	0
2	51	257	internal://	OutInterests	0	0	0	0
2	51	257	internal://	InData	0	0	0	0
2	51	257	internal://	OutData	0	0	0	0
2	51	257	internal://	InNacks	0	0	0	0
2	51	257	internal://	OutNacks	0	0	0	0
2	51	257	internal://	InSatisfiedInterests	0.8	0	2	0
2	51	257	internal://	InTimedOutInterests	0	0	0	0
2	51	257	internal://	OutSatisfiedInterests	0	0	0	0
2	51	257	internal://	OutTimedOutInterests	0	0	0	0
2	51	258	appFace://	InInterests	8000.4	210.848	20001	527.119
2	51	258	appFace://	OutInterests	0	0	0	0
2	51	258	appFace://	InData	0	0	0	0
2	51	258	appFace://	OutData	0	0	0	0
2	51	258	appFace://	InNacks	0	0	0	0
2	51	258	appFace://	OutNacks	0	0	0	0
2	51	258	appFace://	InSatisfiedInterests	0	0	0	0
2	51	258	appFace://	InTimedOutInterests	0	0	0	0
2	51	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	51	258	appFace://	OutTimedOutInterests	0	0	0	0
2	51	-1	all	SatisfiedInterests	1.2	0	3	0
2	51	-1	all	TimedOutInterests	0	0	0	0
2	52	1	internal://	InInterests	0	0	0	0
2	52	1	internal://	OutInterests	0	0	0	0
2	52	1	internal://	InData	0	0	0	0
2	52	1	internal://	OutData	0	0	0	0
2	52	1	internal://	InNacks	0	0	0	0
2	52	1	internal://	OutNacks	0	0	0	0
2	52	1	internal://	InSatisfiedInterests	0	0	0	0
2	52	1	internal://	InTimedOutInterests	0	0	0	0
2	52	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	52	1	internal://	OutTimedOutInterests	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	InInterests	2084	54.9121	5210	137.28
2	52	256	netdev://[00:00:00:00:00:66]	OutInterests	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	InData	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	OutData	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	InNacks	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	OutNacks	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	InSatisfiedInterests	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	InTimedOutInterests	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	OutSatisfiedInterests	0	0	0	0
2	52	256	netdev://[00:00:00:00:00:66]	OutTimedOutInterests	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	InInterests	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	OutInterests	2084	54.9121	5210	137.28
2	52	257	netdev://[00:00:00:00:00:67]	InData	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	OutData	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	InNacks	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	OutNacks	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	InSatisfiedInterests	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	InTimedOutInterests	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	OutSatisfiedInterests	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:67]	OutTimedOutInterests	0	0	0	0
2	52	258	internal://	InInterests	0	0	0	0
2	52	258	internal://	OutInterests	0	0	0	0
2	52	258	internal://	InData	0	0	0	0
2	52	258	internal://	OutData	0	0	0	0
2	52	258	internal://	InNacks	0	0	0	0
2	52	258	internal://	OutNacks	0	0	0	0
2	52	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	52	258	internal://	InTimedOutInterests	0	0	0	0
2	52	258	internal://	OutSatisfiedInterests	0	0	0	0
2	52	258	internal://	OutTimedOutInterests	0	0	0	0
2	52	-1	all	SatisfiedInterests	0.8	0	2	0
2	52	-1	all	TimedOutInterests	0	0	0	0
2	53	1	internal://	InInterests	0	0	0	0
2	53	1	internal://	OutInterests	0	0	0	0
2	53	1	internal://	InData	0	0	0	0
2	53	1	internal://	OutData	0	0	0	0
2	53	1	internal://	InNacks	0	0	0	0
2	53	1	internal://	OutNacks	0	0	0	0
2	53	1	internal://	InSatisfiedInterests	0	0	0	0
2	53	1	internal://	InTimedOutInterests	0	0	0	0
2	53	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	53	1	internal://	OutTimedOutInterests	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	InInterests	1389.2	36.5926	3473	91.4814
2	53	256	netdev://[00:00:00:00:00:68]	OutInterests	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	InData	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	OutData	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	InNacks	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	OutNacks	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	InSatisfiedInterests	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	InTimedOutInterests	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	OutSatisfiedInterests	0	0	0	0
2	53	256	netdev://[00:00:00:00:00:68]	OutTimedOutInterests	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	InInterests	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	OutInterests	1389.2	36.5926	3473	91.4814
2	53	257	netdev://[00:00:00:00:00:69]	InData	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	OutData	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	InNacks	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	OutNacks	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	InSatisfiedInterests	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	InTimedOutInterests	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	OutSatisfiedInterests	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:69]	OutTimedOutInterests	0	0	0	0
2	53	258	internal://	InInterests	0	0	0	0
2	53	258	internal://	OutInterests	0	0	0	0
2	53	258	internal://	InData	0	0	0	0
2	53	258	internal://	OutData	0	0	0	0
2	53	258	internal://	InNacks	0	0	0	0
2	53	258	internal://	OutNacks	0	0	0	0
2	53	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	53	258	internal://	InTimedOutInterests	0	0	0	0
2	53	258	internal://	OutSatisfiedInterests	0	0	0	0
2	53	258	internal://	OutTimedOutInterests	0	0	0	0
2	53	-1	all	SatisfiedInterests	0.8	0	2	0
2	53	-1	all	TimedOutInterests	0	0	0	0
2	54	1	internal://	InInterests	0	0	0	0
2	54	1	internal://	OutInterests	0	0	0	0
2	54	1	internal://	InData	0	0	0	0
2	54	1	internal://	OutData	0	0	0	0
2	54	1	internal://	InNacks	0	0	0	0
2	54	1	internal://	OutNacks	0	0	0	0
2	54	1	internal://	InSatisfiedInterests	0	0	0	0
2	54	1	internal://	InTimedOutInterests	0	0	0	0
2	54	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	54	1	internal://	OutTimedOutInterests	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	InInterests	694.4	18.2727	1736	45.6816
2	54	256	netdev://[00:00:00:00:00:6a]	OutInterests	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	InData	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	OutData	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	InNacks	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	OutNacks	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	InSatisfiedInterests	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	InTimedOutInterests	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	OutSatisfiedInterests	0	0	0	0
2	54	256	netdev://[00:00:00:00:00:6a]	OutTimedOutInterests	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	InInterests	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	OutInterests	694.4	18.2727	1736	45.6816
2	54	257	netdev://[00:00:00:00:00:6b]	InData	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	OutData	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	InNacks	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	OutNacks	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	InSatisfiedInterests	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	InTimedOutInterests	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	OutSatisfiedInterests	0	0	0	0
2	54	257	netdev://[00:00:00:00:00:6b]	OutTimedOutInterests	0	0	0	0
2	54	258	internal://	InInterests	0	0	0	0
2	54	258	internal://	OutInterests	0	0	0	0
2	54	258	internal://	InData	0	0	0	0
2	54	258	internal://	OutData	0	0	0	0
2	54	258	internal://	InNacks	0	0	0	0
2	54	258	internal://	OutNacks	0	0	0	0
2	54	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	54	258	internal://	InTimedOutInterests	0	0	0	0
2	54	258	internal://	OutSatisfiedInterests	0	0	0	0
2	54	258	internal://	OutTimedOutInterests	0	0	0	0
2	54	-1	all	SatisfiedInterests	0.8	0	2	0
2	54	-1	all	TimedOutInterests	0	0	0	0
2	55	1	internal://	InInterests	0	0	0	0
2	55	1	internal://	OutInterests	0	0	0	0
2	55	1	internal://	InData	0	0	0	0
2	55	1	internal://	OutData	0	0	0	0
2	55	1	internal://	InNacks	0	0	0	0
2	55	1	internal://	OutNacks	0	0	0	0
2	55	1	internal://	InSatisfiedInterests	0	0	0	0
2	55	1	internal://	InTimedOutInterests	0	0	0	0
2	55	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	55	1	internal://	OutTimedOutInterests	0	0	0	0
2	55	258	internal://	InInterests	0	0	0	0
2	55	258	internal://	OutInterests	0	0	0	0
2	55	258	internal://	InData	0	0	0	0
2	55	258	internal://	OutData	0	0	0	0
2	55	258	internal://	InNacks	0	0	0	0
2	55	258	internal://	OutNacks	0	0	0	0
2	55	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	55	258	internal://	InTimedOutInterests	0	0	0	0
2	55	258	internal://	OutSatisfiedInterests	0	0	0	0
2	55	258	internal://	OutTimedOutInterests	0	0	0	0
2	55	-1	all	SatisfiedInterests	0.8	0	2	0
2	55	-1	all	TimedOutInterests	0	0	0	0
2	56	1	internal://	InInterests	0	0	0	0
2	56	1	internal://	OutInterests	0	0	0	0
2	56	1	internal://	InData	0	0	0	0
2	56	1	internal://	OutData	0	0	0	0
2	56	1	internal://	InNacks	0	0	0	0
2	56	1	internal://	OutNacks	0	0	0	0
2	56	1	internal://	InSatisfiedInterests	0	0	0	0
2	56	1	internal://	InTimedOutInterests	0	0	0	0
2	56	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	56	1	internal://	OutTimedOutInterests	0	0	0	0
2	56	258	internal://	InInterests	0	0	0	0
2	56	258	internal://	OutInterests	0	0	0	0
2	56	258	internal://	InData	0	0	0	0
2	56	258	internal://	OutData	0	0	0	0
2	56	258	internal://	InNacks	0	0	0	0
2	56	258	internal://	OutNacks	0	0	0	0
2	56	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	56	258	internal://	InTimedOutInterests	0	0	0	0
2	56	258	internal://	OutSatisfiedInterests	0	0	0	0
2	56	258	internal://	OutTimedOutInterests	0	0	0	0
2	56	-1	all	SatisfiedInterests	0.8	0	2	0
2	56	-1	all	TimedOutInterests	0	0	0	0
2	57	1	internal://	InInterests	0	0	0	0
2	57	1	internal://	OutInterests	0	0	0	0
2	57	1	internal://	InData	0	0	0	0
2	57	1	internal://	OutData	0	0	0	0
2	57	1	internal://	InNacks	0	0	0	0
2	57	1	internal://	OutNacks	0	0	0	0
2	57	1	internal://	InSatisfiedInterests	0	0	0	0
2	57	1	internal://	InTimedOutInterests	0	0	0	0
2	57	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	57	1	internal://	OutTimedOutInterests	0	0	0	0
2	57	258	internal://	InInterests	0	0	0	0
2	57	258	internal://	OutInterests	0	0	0	0
2	57	258	internal://	InData	0	0	0	0
2	57	258	internal://	OutData	0	0	0	0
2	57	258	internal://	InNacks	0	0	0	0
2	57	258	internal://	OutNacks	0	0	0	0
2	57	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	57	258	internal://	InTimedOutInterests	0	0	0	0
2	57	258	internal://	OutSatisfiedInterests	0	0	0	0
2	57	258	internal://	OutTimedOutInterests	0	0	0	0
2	57	-1	all	SatisfiedInterests	0.8	0	2	0
2	57	-1	all	TimedOutInterests	0	0	0	0
2	58	1	internal://	InInterests	0	0	0	0
2	58	1	internal://	OutInterests	0	0	0	0
2	58	1	internal://	InData	0	0	0	0
2	58	1	internal://	OutData	0	0	0	0
2	58	1	internal://	InNacks	0	0	0	0
2	58	1	internal://	OutNacks	0	0	0	0
2	58	1	internal://	InSatisfiedInterests	0	0	0	0
2	58	1	internal://	InTimedOutInterests	0	0	0	0
2	58	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	58	1	internal://	OutTimedOutInterests	0	0	0	0
2	58	258	internal://	InInterests	0	0	0	0
2	58	258	internal://	OutInterests	0	0	0	0
2	58	258	internal://	InData	0	0	0	0
2	58	258	internal://	OutData	0	0	0	0
2	58	258	internal://	InNacks	0	0	0	0
2	58	258	internal://	OutNacks	0	0	0	0
2	58	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	58	258	internal://	InTimedOutInterests	0	0	0	0
2	58	258	internal://	OutSatisfiedInterests	0	0	0	0
2	58	258	internal://	OutTimedOutInterests	0	0	0	0
2	58	-1	all	SatisfiedInterests	0.8	0	2	0
2	58	-1	all	TimedOutInterests	0	0	0	0
2	59	1	internal://	InInterests	0	0	0	0
2	59	1	internal://	OutInterests	0	0	0	0
2	59	1	internal://	InData	0	0	0	0
2	59	1	internal://	OutData	0	0	0	0
2	59	1	internal://	InNacks	0	0	0	0
2	59	1	internal://	OutNacks	0	0	0	0
2	59	1	internal://	InSatisfiedInterests	0	0	0	0
2	59	1	internal://	InTimedOutInterests	0	0	0	0
2	59	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	59	1	internal://	OutTimedOutInterests	0	0	0	0
2	59	258	internal://	InInterests	0	0	0	0
2	59	258	internal://	OutInterests	0	0	0	0
2	59	258	internal://	InData	0	0	0	0
2	59	258	internal://	OutData	0	0	0	0
2	59	258	internal://	InNacks	0	0	0	0
2	59	258	internal://	OutNacks	0	0	0	0
2	59	258	internal://	InSatisfiedInterests	0.8	0	2	0
2	59	258	internal://	InTimedOutInterests	0	0	0	0
2	59	258	internal://	OutSatisfiedInterests	0	0	0	0
2	59	258	internal://	OutTimedOutInterests	0	0	0	0
2	59	-1	all	SatisfiedInterests	0.8	0	2	0
2	59	-1	all	TimedOutInterests	0	0	0	0
2	60	1	internal://	InInterests	0	0	0	0
2	60	1	internal://	OutInterests	0	0	0	0
2	60	1	internal://	InData	0	0	0	0
2	60	1	internal://	OutData	0	0	0	0
2	60	1	internal://	InNacks	0	0	0	0
2	60	1	internal://	OutNacks	0	0	0	0
2	60	1	internal://	InSatisfiedInterests	0	0	0	0
2	60	1	internal://	InTimedOutInterests	0	0	0	0
2	60	1	internal://	OutSatisfiedInterests	0.8	0	2	0
2	60	1	internal://	OutTimedOutInterests	0	0	0	0
2	60	264	internal://	InInterests	0	0	0	0
2	60	264	internal://	OutInterests	0	0	0	0
2	60	264	internal://	InData	0	0	0	0
2	60	264	internal://	OutData	0	0	0	0
2	60	264	internal://	InNacks	0	0	0	0
2	60	264	internal://	OutNacks	0	0	0	0
2	60	264	internal://	InSatisfiedInterests	0.8	0	2	0
2	60	264	internal://	InTimedOutInterests	0	0	0	0
2	60	264	internal://	OutSatisfiedInterests	0	0	0	0
